time_stamp, total_power, temps_avg,
1646083208.5838726,8.92,61.5,
1646083208.7843924,8.92,62.0,
1646083208.984921,8.729,62.0,
1646083209.1854494,8.729,61.75,
1646083209.385966,8.729,62.0,
1646083209.5864887,8.729,62.0,
1646083209.7870216,8.848,61.25,
1646083209.9875364,8.848,61.25,
1646083210.1881912,8.848,62.0,
1646083210.3887262,8.848,62.0,
1646083210.589251,8.848,61.75,
1646083210.7897792,8.802,61.5,
1646083210.990283,8.802,61.5,
1646083211.1908095,8.802,61.5,
1646083211.3914862,8.802,62.25,
1646083211.592035,8.802,61.25,
1646083211.7925498,8.802,61.25,
1646083211.993081,8.653,61.75,
1646083212.1936018,8.653,61.25,
1646083212.3941388,8.653,60.0,
1646083212.5948002,8.653,61.75,
1646083212.7953296,8.653,62.0,
1646083212.9958525,8.286,60.5,
1646083213.1963787,8.286,62.0,
1646083213.3969147,8.286,61.25,
1646083213.597461,8.286,61.75,
1646083213.7979946,8.286,62.25,
1646083213.9985342,8.493,62.0,
1646083214.1990545,8.493,61.75,
1646083214.3995733,8.493,62.0,
1646083214.6001265,8.493,61.25,
1646083214.800655,8.702,61.75,
1646083215.0011842,8.702,62.25,
1646083215.2017186,8.702,62.25,
1646083215.4022434,8.702,61.75,
1646083215.6027722,8.702,62.25,
1646083215.8034437,8.702,60.5,
1646083216.0039923,9.0,61.0,
1646083216.2045248,9.0,62.0,
1646083216.405057,9.0,61.75,
1646083216.6055892,9.0,61.5,
1646083216.8061202,9.0,61.25,
1646083217.0067587,8.664,61.5,
1646083217.2072692,8.664,62.0,
1646083217.4077806,8.664,61.75,
1646083217.6083133,8.664,61.5,
1646083217.808826,8.71,61.25,
1646083218.0093482,8.71,61.5,
1646083218.209856,8.71,61.75,
1646083218.4103913,8.71,62.0,
1646083218.6108959,8.71,61.75,
1646083218.8113945,8.71,62.0,
1646083219.011909,8.71,62.25,
1646083219.2124395,8.71,61.75,
1646083219.4129732,8.71,61.25,
1646083219.6134882,8.71,61.75,
1646083219.8140168,8.71,62.25,
1646083220.0145633,8.71,62.0,
1646083220.2150714,8.71,62.0,
1646083220.4155903,8.653,62.0,
1646083220.616116,8.653,62.25,
1646083220.8166485,8.756,62.25,
1646083221.017182,8.756,62.0,
1646083221.2177083,8.756,60.5,
1646083221.4182365,8.756,61.75,
1646083221.6187851,8.756,61.5,
1646083221.8193548,8.756,61.75,
1646083222.0197783,8.699,61.75,
1646083222.2202969,8.699,61.5,
1646083222.4208505,8.699,61.25,
1646083222.6213393,8.699,61.25,
1646083222.821873,8.439,61.75,
1646083223.0224054,8.439,62.25,
1646083223.2229402,8.439,62.0,
1646083223.423613,8.439,62.0,
1646083223.6240664,8.439,61.75,
1646083223.8244853,8.599,61.5,
1646083224.025027,8.599,61.25,
1646083224.2255645,8.599,61.5,
1646083224.4260993,8.599,61.25,
1646083224.6267715,8.599,60.75,
1646083224.8273091,8.599,61.25,
1646083225.0279753,8.599,61.25,
1646083225.228486,8.599,61.0,
1646083225.4290183,8.599,62.0,
1646083225.6295488,8.599,62.0,
1646083225.830061,8.599,62.25,
1646083226.0307264,8.599,61.75,
1646083226.231259,8.599,61.25,
1646083226.4317877,8.599,61.0,
1646083226.6323106,8.599,62.0,
1646083226.8328466,8.599,62.5,
1646083227.0333817,8.599,61.75,
1646083227.2339191,8.599,62.0,
1646083227.4344573,8.599,61.5,
1646083227.6349998,8.599,62.0,
1646083227.835726,8.599,62.5,
1646083228.0361633,8.599,61.5,
1646083228.2364633,8.599,62.25,
1646083228.4369292,8.599,61.5,
1646083228.6374457,8.599,62.0,
1646083228.837972,8.599,62.0,
1646083229.0385017,8.599,62.5,
1646083229.2390451,8.599,62.25,
1646083229.439576,8.599,62.5,
1646083229.6400874,8.599,62.75,
1646083229.8406026,8.599,62.0,
1646083230.041136,8.599,62.5,
1646083230.2416468,8.599,62.0,
1646083230.4421024,8.599,61.0,
1646083230.6425374,8.599,60.75,
1646083230.8430805,8.599,60.0,
1646083231.043528,8.599,60.75,
1646083231.2439358,8.599,61.25,
1646083231.4444695,8.458,61.5,
1646083231.6449757,8.458,61.0,
1646083231.8454766,8.458,62.0,
1646083232.0459895,8.512,61.75,
1646083232.2465127,8.512,62.0,
1646083232.447056,8.512,61.5,
1646083232.6475847,8.512,61.75,
1646083232.8481061,8.63,62.25,
1646083233.04866,8.63,61.75,
1646083233.249183,8.63,60.75,
1646083233.4496958,8.63,61.5,
1646083233.6501968,8.63,61.0,
1646083233.8507335,8.809,61.25,
1646083234.0512617,8.809,62.25,
1646083234.251783,8.809,61.0,
1646083234.452305,8.809,61.75,
1646083234.6528296,8.809,62.25,
