time_stamp, total_power, cpu_temp,
1646070403.614417,5.725,48.312,
1646070403.8147368,5.725,48.312,
1646070404.0150416,5.725,48.312,
1646070404.2153838,5.725,48.312,
1646070404.4156928,5.649,48.312,
1646070404.6160226,5.649,47.774,
1646070404.8163257,5.649,48.312,
1646070405.0166798,5.649,48.312,
1646070405.2169595,5.649,48.312,
1646070405.417259,5.649,48.312,
1646070405.6175964,6.088,48.312,
1646070405.8178945,6.088,48.312,
1646070406.0182142,6.088,48.312,
1646070406.21854,6.088,48.312,
1646070406.4188592,5.645,47.774,
1646070406.619162,5.645,47.774,
1646070406.8194847,5.645,48.312,
1646070407.0197704,5.645,48.312,
1646070407.2200644,5.645,47.774,
1646070407.4204032,5.645,47.774,
1646070407.6207232,5.645,48.312,
1646070407.8210618,5.645,47.774,
1646070408.021346,5.645,48.312,
1646070408.2216783,5.645,48.312,
1646070408.422013,5.645,47.774,
1646070408.6223245,5.645,48.312,
1646070408.8226576,5.645,47.774,
1646070409.0229728,5.538,48.312,
1646070409.22333,5.538,48.312,
1646070409.423659,5.515,48.312,
1646070409.623997,5.515,48.312,
1646070409.824292,5.515,48.312,
1646070410.0246322,5.515,48.312,
1646070410.2249615,5.515,48.312,
1646070410.4252648,5.515,48.312,
1646070410.6255898,5.687,48.312,
1646070410.8259377,5.687,48.312,
1646070411.0262828,5.687,48.312,
1646070411.2266178,5.687,48.312,
1646070411.4269195,5.481,47.774,
1646070411.6272376,5.481,48.312,
1646070411.8276577,5.481,48.312,
1646070412.0279822,5.481,47.774,
1646070412.2282734,5.481,48.312,
1646070412.4286056,5.481,48.85,
1646070412.6289515,5.618,48.312,
1646070412.8292708,5.618,48.312,
1646070413.029558,5.618,48.85,
1646070413.2298443,5.618,48.312,
1646070413.430163,6.588,48.312,
1646070413.6304328,6.588,49.388,
1646070413.8307753,6.588,49.388,
1646070414.03111,6.588,49.388,
1646070414.231429,6.588,49.388,
1646070414.431741,6.832,49.388,
1646070414.6320724,6.832,49.388,
1646070414.8324041,6.832,49.388,
1646070415.0327072,6.832,49.388,
1646070415.2330356,6.832,49.388,
1646070415.43336,6.733,49.388,
1646070415.6336982,6.733,49.388,
1646070415.8342,6.733,49.926,
1646070416.0344784,6.733,49.926,
1646070416.2349155,6.733,49.388,
1646070416.435224,6.763,49.926,
1646070416.6355004,6.763,49.926,
1646070416.8358107,6.763,49.388,
1646070417.0361412,6.763,49.926,
1646070417.2364807,6.763,49.926,
1646070417.4368186,6.618,50.464,
1646070417.637157,6.618,49.388,
1646070417.8374884,6.618,49.926,
1646070418.037814,6.618,49.388,
1646070418.2381546,6.618,49.926,
1646070418.4384947,6.618,50.464,
1646070418.6388335,6.618,49.926,
1646070418.8391693,6.618,50.464,
1646070419.039336,6.618,49.926,
1646070419.2396364,6.618,49.926,
1646070419.4399536,6.618,50.464,
1646070419.6402683,6.618,50.464,
1646070419.8405745,6.657,49.926,
1646070420.04086,6.657,50.464,
1646070420.241176,6.657,50.464,
1646070420.4414997,6.657,50.464,
1646070420.6418111,6.763,50.464,
1646070420.842105,6.763,50.464,
1646070421.0423956,6.763,49.926,
1646070421.2427235,6.763,50.464,
1646070421.4430482,6.607,49.388,
1646070421.6433547,6.607,50.464,
1646070421.843668,6.607,50.464,
1646070422.043994,6.607,50.464,
1646070422.2443223,6.607,50.464,
1646070422.444635,6.607,50.464,
1646070422.6449647,6.63,50.464,
1646070422.8452952,6.63,50.464,
1646070423.0456173,6.63,50.464,
1646070423.2459536,6.63,50.464,
1646070423.4462783,6.763,50.464,
1646070423.6465914,6.763,49.926,
1646070423.8469265,6.763,50.464,
1646070424.047257,6.763,50.464,
1646070424.2476025,6.763,51.002,
1646070424.4479187,6.756,50.464,
1646070424.6482499,6.756,50.464,
1646070424.848566,6.756,50.464,
1646070425.048929,6.756,50.464,
1646070425.2493117,6.756,50.464,
1646070425.4496179,6.741,50.464,
1646070425.649898,6.741,50.464,
1646070425.8502154,6.741,50.464,
1646070426.0505435,6.741,50.464,
1646070426.25087,6.741,50.464,
1646070426.4512055,6.741,50.464,
1646070426.651554,6.702,50.464,
1646070426.8518863,6.702,50.464,
1646070427.05219,6.702,50.464,
1646070427.252522,6.702,50.464,
1646070427.4528396,6.622,51.002,
1646070427.6531827,6.622,51.002,
1646070427.8535032,6.622,49.926,
1646070428.05382,6.622,50.464,
1646070428.2541502,6.622,50.464,
1646070428.4544897,6.622,50.464,
1646070428.6548183,6.622,51.002,
1646070428.8551471,6.622,51.002,
1646070429.055477,6.622,50.464,
1646070429.2558186,6.622,50.464,
1646070429.4561582,6.622,50.464,
1646070429.656557,6.622,50.464,
1646070429.8568885,6.68,50.464,
1646070430.0571961,6.68,50.464,
1646070430.2575324,6.68,51.54,
1646070430.4578834,6.68,51.54,
1646070430.6581895,6.699,51.54,
1646070430.8585083,6.699,51.002,
1646070431.0588243,6.699,51.54,
1646070431.2591622,6.699,51.54,
1646070431.459362,6.699,51.002,
1646070431.6596527,6.847,51.54,
1646070431.8599625,6.847,51.54,
1646070432.0602803,6.847,51.54,
1646070432.2605731,6.847,50.464,
1646070432.4608934,6.718,51.54,
1646070432.6612296,6.718,50.464,
1646070432.8615508,6.718,51.002,
1646070433.0618725,6.718,51.54,
1646070433.2621694,6.718,50.464,
1646070433.4624798,6.786,51.002,
1646070433.6628141,6.786,51.002,
1646070433.8631263,6.786,51.002,
1646070434.0634608,6.786,50.464,
1646070434.26377,6.786,50.464,
1646070434.4640985,6.699,51.002,
1646070434.6644297,6.699,51.002,
1646070434.864757,6.699,50.464,
1646070435.0650725,6.699,51.002,
1646070435.2653995,6.699,51.002,
1646070435.4657059,6.63,51.54,
1646070435.666046,6.63,51.54,
1646070435.8663933,6.63,51.54,
1646070436.0667272,6.63,51.002,
1646070436.2670689,6.63,51.54,
1646070436.467411,6.805,51.002,
1646070436.667742,6.805,51.54,
1646070436.8680606,6.805,51.54,
1646070437.0683765,6.805,51.002,
1646070437.2687197,6.805,50.464,
1646070437.4690487,6.805,50.464,
1646070437.6693523,6.805,51.54,
1646070437.8696554,6.805,51.002,
1646070438.0699768,6.805,51.54,
1646070438.270276,6.805,51.54,
1646070438.4706194,6.805,51.54,
1646070438.6709337,6.805,51.54,
1646070438.8712513,6.767,50.464,
1646070439.071559,6.767,51.54,
1646070439.2718716,6.767,51.002,
1646070439.4721644,6.767,51.54,
1646070439.672498,6.767,51.002,
1646070439.8727806,6.767,51.002,
1646070440.0731792,6.767,51.002,
1646070440.273502,6.767,51.54,
1646070440.4738414,6.767,51.54,
1646070440.6741686,6.767,51.54,
1646070440.8745093,6.767,51.002,
1646070441.0748527,6.767,51.54,
1646070441.2751586,6.576,51.54,
1646070441.4754672,6.576,51.54,
1646070441.6757953,6.576,51.002,
1646070441.8762093,6.576,51.54,
1646070442.0765932,6.576,51.54,
1646070442.2769244,6.576,51.54,
1646070442.4772196,6.576,51.54,
1646070442.6775064,6.576,51.54,
1646070442.8778124,6.576,50.464,
1646070443.0781066,6.576,50.464,
1646070443.2784026,6.576,50.464,
1646070443.4787328,5.878,50.464,
1646070443.6790204,5.878,50.464,
1646070443.8793283,5.878,50.464,
1646070444.079634,5.878,49.926,
1646070444.279927,5.878,49.926,
1646070444.480205,5.836,49.926,
1646070444.680523,5.836,50.464,
1646070444.8808343,5.836,50.464,
1646070445.0811572,5.836,49.926,
1646070445.2814717,5.836,50.464,
1646070445.4817863,5.836,49.926,
1646070445.6820698,6.073,49.926,
1646070445.8823626,6.073,49.388,
1646070446.0826824,6.073,49.388,
1646070446.283028,6.073,49.926,
