time_stamp, total_power, cpu_temp,
1646075641.4196172,6.435,49.926,
1646075641.6199257,6.435,49.388,
1646075641.8202093,6.435,49.926,
1646075642.0205262,6.435,49.388,
1646075642.220853,6.435,49.388,
1646075642.4211645,6.435,49.926,
1646075642.621457,6.435,49.926,
1646075642.8217456,6.451,49.926,
1646075643.0220623,6.451,49.388,
1646075643.2223716,6.451,49.388,
1646075643.422676,6.439,50.464,
1646075643.6229868,6.439,49.926,
1646075643.8232913,6.439,49.388,
1646075644.0235903,6.439,50.464,
1646075644.2239046,6.439,49.926,
1646075644.4241867,6.447,49.388,
1646075644.6245224,6.447,49.926,
1646075644.8248348,6.447,49.926,
1646075645.025151,6.447,49.926,
1646075645.2254527,6.447,49.926,
1646075645.4257402,6.458,49.926,
1646075645.6260486,6.458,50.464,
1646075645.8263767,6.458,49.926,
1646075646.0266855,6.458,50.464,
1646075646.2269802,6.458,49.388,
1646075646.4273014,6.382,49.388,
1646075646.6276042,6.382,49.388,
1646075646.8279226,6.382,49.388,
1646075647.0282106,6.382,49.388,
1646075647.2285101,6.382,50.464,
1646075647.4288347,6.382,49.388,
1646075647.6291518,6.412,49.388,
1646075647.8293881,6.412,49.388,
1646075648.029696,6.412,49.926,
1646075648.2299905,6.412,49.926,
1646075648.430264,6.412,49.388,
1646075648.630566,6.412,49.388,
1646075648.8308597,6.412,49.388,
1646075649.0311894,6.412,49.926,
1646075649.2314892,6.412,49.926,
1646075649.4318032,6.412,50.464,
1646075649.6320987,6.412,49.926,
1646075649.8323972,6.412,49.926,
1646075650.0327291,6.454,49.388,
1646075650.2330456,6.454,49.926,
1646075650.43335,6.454,49.388,
1646075650.6336274,6.42,49.926,
1646075650.833948,6.42,49.926,
1646075651.034237,6.42,49.388,
1646075651.2345393,6.42,49.388,
1646075651.4348702,6.439,49.388,
1646075651.63516,6.439,50.464,
1646075651.8354616,6.439,49.926,
1646075652.0357656,6.439,49.926,
1646075652.2360597,6.439,50.464,
1646075652.4363475,6.47,50.464,
1646075652.6366594,6.47,49.926,
1646075652.8369534,6.47,49.388,
1646075653.037248,6.47,49.926,
1646075653.2375507,6.47,49.926,
1646075653.4378734,6.47,50.464,
1646075653.6381845,6.458,49.388,
1646075653.8385024,6.458,49.388,
1646075654.0388005,6.458,49.388,
1646075654.239083,6.458,49.926,
1646075654.4393663,6.5,49.926,
1646075654.6396348,6.5,50.464,
1646075654.8399181,6.5,50.464,
1646075655.0402248,6.5,49.926,
1646075655.2405076,6.5,50.464,
1646075655.440806,6.5,49.388,
1646075655.6411197,6.462,49.388,
1646075655.8414283,6.462,49.926,
1646075656.0417228,6.462,49.926,
1646075656.2420108,6.462,49.926,
1646075656.4422958,6.538,49.388,
1646075656.6425822,6.538,49.926,
1646075656.8428943,6.538,49.388,
1646075657.0431983,6.538,49.926,
1646075657.2434976,6.538,49.926,
1646075657.44378,6.538,49.388,
1646075657.6440904,6.477,49.388,
1646075657.844388,6.477,49.926,
1646075658.044675,6.477,50.464,
1646075658.244977,6.477,49.926,
1646075658.4452708,6.424,49.926,
1646075658.6455557,6.424,50.464,
1646075658.8458562,6.424,49.926,
1646075659.0461798,6.424,49.926,
1646075659.2464852,6.424,49.926,
1646075659.4468064,6.424,49.926,
1646075659.6471207,6.424,50.464,
1646075659.847434,6.424,49.926,
1646075660.0477433,6.424,49.388,
1646075660.2480438,6.424,49.388,
1646075660.4483545,6.424,49.388,
1646075660.648659,6.424,49.926,
1646075660.8489573,6.424,49.926,
1646075661.04931,6.355,49.926,
1646075661.2495751,6.355,49.926,
1646075661.449891,6.336,49.926,
1646075661.6502016,6.336,49.926,
1646075661.850523,6.336,50.464,
1646075662.0508199,6.336,49.926,
1646075662.2511168,6.336,50.464,
1646075662.4514375,6.336,49.926,
1646075662.6517596,6.344,50.464,
1646075662.8520565,6.344,50.464,
1646075663.052342,6.344,49.926,
1646075663.2526457,6.344,49.388,
1646075663.4529338,5.798,49.926,
1646075663.653255,5.798,49.926,
1646075663.8535368,5.798,49.388,
1646075664.05383,5.798,49.388,
1646075664.2541432,5.798,49.388,
1646075664.4544375,5.767,49.388,
1646075664.6547625,5.767,49.388,
1646075664.8550515,5.767,48.85,
1646075665.0553293,5.767,49.388,
1646075665.2556424,5.767,49.388,
1646075665.455932,5.779,49.388,
1646075665.6562316,5.779,49.388,
1646075665.856544,5.779,49.388,
1646075666.0568304,5.779,49.388,
1646075666.2572446,5.779,49.388,
1646075666.45754,5.771,49.388,
1646075666.6579225,5.771,48.85,
1646075666.8582218,5.771,49.388,
1646075667.0585039,5.771,48.85,
1646075667.2587986,5.771,48.85,
1646075667.4591055,5.771,48.312,
1646075667.6593096,5.767,49.388,
1646075667.8595846,5.767,48.85,
1646075668.0598836,5.767,48.312,
1646075668.2601628,5.767,48.85,
1646075668.4604564,5.767,48.312,
1646075668.660734,5.756,48.312,
1646075668.8610427,5.756,48.85,
1646075669.0613348,5.756,48.85,
1646075669.2616181,5.756,49.388,
1646075669.4619954,5.767,49.388,
1646075669.6623008,5.767,48.312,
1646075669.8625941,5.767,48.312,
1646075670.0629597,5.767,48.85,
1646075670.2632408,5.767,48.312,
1646075670.4635518,5.767,48.312,
1646075670.6638904,5.756,48.312,
1646075670.8641984,5.756,48.85,
1646075671.0645077,5.756,48.85,
1646075671.2648098,5.756,48.312,
1646075671.4651008,5.744,48.312,
1646075671.6654212,5.744,48.312,
1646075671.8657084,5.744,48.312,
1646075672.066005,5.744,48.312,
1646075672.2663045,5.744,48.312,
1646075672.466609,5.744,48.312,
1646075672.666949,5.744,48.85,
1646075672.867264,5.744,48.312,
1646075673.0675879,5.744,49.388,
1646075673.2678792,5.744,48.312,
1646075673.4681854,5.744,48.312,
1646075673.6685026,5.744,48.312,
1646075673.868794,5.744,48.312,
1646075674.0690851,5.786,48.312,
1646075674.2693717,5.786,48.312,
1646075674.4696698,5.786,48.312,
1646075674.6699576,5.817,48.85,
1646075674.8703077,5.817,48.312,
1646075675.0706182,5.817,48.312,
1646075675.270897,5.817,48.312,
1646075675.4711835,5.798,48.312,
1646075675.6714602,5.798,48.312,
1646075675.8717492,5.798,48.312,
1646075676.0720973,5.798,48.312,
1646075676.272388,5.798,48.312,
1646075676.4727027,5.771,48.312,
1646075676.673008,5.771,48.312,
1646075676.8732955,5.771,48.312,
1646075677.0736063,5.771,48.312,
1646075677.2738929,5.771,48.312,
1646075677.474171,5.783,48.312,
1646075677.674477,5.783,48.312,
1646075677.8747723,5.783,48.312,
1646075678.0750566,5.783,48.312,
1646075678.2753618,5.783,48.312,
1646075678.475656,5.763,48.312,
1646075678.6759396,5.763,48.312,
1646075678.876302,5.763,48.312,
1646075679.0766187,5.763,48.312,
1646075679.276954,5.763,48.312,
1646075679.4772415,5.813,48.312,
1646075679.6775336,5.813,48.312,
1646075679.8778384,5.813,48.312,
1646075680.078153,5.813,48.312,
1646075680.2784767,5.813,48.312,
1646075680.4787576,5.813,48.312,
1646075680.679057,5.763,48.312,
1646075680.879326,5.763,48.312,
1646075681.0795977,5.763,48.312,
1646075681.279905,5.763,48.312,
1646075681.4801843,5.767,48.312,
1646075681.6804652,5.767,48.312,
1646075681.880765,5.767,47.774,
1646075682.0810585,5.767,48.312,
1646075682.281333,5.767,48.312,
1646075682.481655,5.752,48.312,
1646075682.6819322,5.752,48.312,
1646075682.8822165,5.752,47.774,
1646075683.0824926,5.752,48.312,
1646075683.2828069,5.752,48.312,
1646075683.4830859,5.76,48.312,
1646075683.6833649,5.76,48.312,
1646075683.8836696,5.76,48.312,
1646075684.0839775,5.76,48.312,
1646075684.2842724,5.76,48.312,
