time_stamp, total_power, temps_avg,
1648599602.788087,6.477,49.5,
1648599602.9884279,6.477,49.75,
1648599603.188762,6.477,49.75,
1648599603.3890848,6.477,50.0,
1648599603.5894284,6.477,49.75,
1648599603.7897632,6.477,49.75,
1648599603.9901404,6.405,49.5,
1648599604.1904614,6.405,49.75,
1648599604.390808,6.405,49.5,
1648599604.5911272,6.405,46.5,
1648599604.7914267,6.504,44.0,
1648599604.991719,6.504,43.0,
1648599605.1920245,6.504,42.0,
1648599605.392319,6.504,41.25,
1648599605.5926254,3.489,41.0,
1648599605.7929285,3.489,40.5,
1648599605.9932168,3.489,41.25,
1648599606.1935432,3.489,41.0,
1648599606.3938725,3.489,45.0,
1648599606.59415,4.489,46.25,
1648599606.7944388,4.489,47.0,
1648599606.9946787,4.489,47.5,
1648599607.1950862,4.489,48.0,
1648599607.3954165,4.489,48.25,
1648599607.595715,4.489,48.25,
1648599607.7960322,6.416,48.5,
1648599607.9963713,6.416,48.5,
1648599608.196666,6.416,48.5,
1648599608.3969836,6.416,48.5,
1648599608.597347,6.416,48.5,
1648599608.7976813,6.515,48.75,
1648599608.9980335,6.515,48.75,
1648599609.1983407,6.515,48.75,
1648599609.3986847,6.515,50.5,
1648599609.5990164,6.515,49.75,
1648599609.7993164,6.97,49.5,
1648599609.9996505,6.97,49.25,
1648599610.2000096,6.97,49.5,
1648599610.4003284,6.97,49.75,
1648599610.6006827,6.97,49.5,
1648599610.8010206,6.515,49.5,
1648599611.0013206,6.515,49.5,
1648599611.2016327,6.515,49.75,
1648599611.4019313,6.515,49.75,
1648599611.6023004,6.515,49.5,
1648599611.802673,6.512,49.5,
1648599612.0029712,6.512,49.75,
1648599612.2032971,6.512,49.25,
1648599612.4036634,6.512,49.5,
1648599612.60402,6.512,49.5,
1648599612.8043447,6.615,49.5,
1648599613.0046854,6.615,49.5,
1648599613.2049818,6.615,49.5,
1648599613.4052992,6.615,50.0,
1648599613.6056185,6.615,50.25,
1648599613.805941,6.435,49.75,
1648599614.0062683,6.435,49.75,
1648599614.2066822,6.435,49.75,
1648599614.407023,6.435,49.75,
1648599614.6073506,6.435,49.5,
1648599614.8077273,6.5,49.75,
1648599615.0080533,6.5,50.0,
1648599615.2083473,6.5,50.0,
1648599615.408648,6.5,50.0,
1648599615.608963,6.5,49.75,
1648599615.809278,6.466,50.0,
1648599616.009628,6.466,49.5,
1648599616.2099786,6.466,49.5,
1648599616.4103236,6.466,49.75,
1648599616.610666,6.466,49.75,
1648599616.811029,6.58,49.75,
1648599617.0113466,6.58,49.75,
1648599617.2116232,6.58,49.75,
1648599617.4119427,6.58,50.25,
1648599617.6122382,6.58,50.0,
1648599617.8125713,6.466,50.0,
1648599618.012888,6.466,49.75,
1648599618.21323,6.466,49.5,
1648599618.4135685,6.466,49.75,
1648599618.613889,6.332,49.75,
1648599618.8142722,6.332,50.0,
1648599619.014672,6.332,50.25,
1648599619.2149851,6.332,49.75,
1648599619.4153168,6.332,50.25,
1648599619.6156392,6.389,49.75,
1648599619.815938,6.389,49.75,
1648599620.016248,6.389,50.0,
1648599620.2166295,6.389,50.5,
1648599620.41696,6.389,50.75,
1648599620.617266,6.389,50.25,
1648599620.817572,6.389,50.0,
1648599621.0178707,6.389,50.0,
1648599621.218219,6.489,50.25,
1648599621.418564,6.489,49.75,
1648599621.6189117,6.489,49.75,
1648599621.819239,6.29,49.75,
1648599622.0195649,6.29,49.5,
1648599622.2199156,6.29,49.5,
1648599622.420342,6.29,49.5,
1648599622.6207058,6.485,49.5,
1648599622.8210754,6.485,49.5,
1648599623.021391,6.485,49.75,
1648599623.2217016,6.485,50.25,
1648599623.4220355,6.485,49.75,
1648599623.622365,6.485,49.75,
1648599623.8249457,6.485,49.5,
1648599624.0252802,6.454,49.5,
1648599624.2256038,6.454,49.75,
1648599624.4259403,6.454,49.75,
1648599624.6262786,6.538,49.75,
1648599624.8266957,6.538,49.75,
1648599625.0269985,6.538,50.25,
1648599625.2273047,6.538,49.75,
1648599625.4275937,6.538,50.0,
1648599625.62791,6.538,49.75,
1648599625.8282437,6.416,49.75,
1648599626.0285518,6.416,49.5,
1648599626.2288837,6.416,49.75,
1648599626.4291904,6.416,50.0,
1648599626.6295033,6.431,49.75,
1648599626.8298397,6.431,49.25,
1648599627.0301504,6.431,49.75,
1648599627.2305162,6.431,49.75,
1648599627.4307213,6.431,50.0,
1648599627.631028,6.485,49.75,
1648599627.8313239,6.485,50.0,
1648599628.0316408,6.485,50.25,
1648599628.2319622,6.485,50.25,
1648599628.4322855,6.485,50.0,
1648599628.6326275,6.485,49.75,
1648599628.8333006,6.412,49.5,
1648599629.0336044,6.412,49.5,
1648599629.2339134,6.412,49.75,
1648599629.4342372,6.412,49.75,
1648599629.6346724,6.344,49.5,
1648599629.8349836,6.344,49.5,
1648599630.0353165,6.344,49.75,
1648599630.2356813,6.344,49.75,
1648599630.436048,6.344,50.0,
1648599630.6364443,6.344,49.75,
1648599630.8367708,6.554,49.5,
1648599631.0371354,6.554,49.75,
1648599631.2374542,6.554,49.75,
1648599631.4377651,6.554,50.25,
1648599631.6380944,6.309,50.5,
1648599631.8385036,6.309,49.75,
1648599632.0388322,6.309,49.75,
1648599632.2391877,6.309,50.0,
1648599632.4395008,6.309,50.0,
1648599632.639803,6.576,49.75,
1648599632.8401365,6.576,49.75,
1648599633.040485,6.576,49.75,
1648599633.24084,6.576,49.75,
1648599633.4411826,6.576,49.75,
1648599633.6415172,6.466,50.0,
1648599633.841887,6.466,50.0,
1648599634.0421932,6.466,50.0,
1648599634.2425306,6.466,50.0,
1648599634.442856,6.466,50.25,
1648599634.64318,6.466,50.0,
1648599634.8434646,6.466,53.25,
1648599635.0438101,6.466,51.5,
1648599635.2441275,6.412,50.75,
1648599635.4444456,6.412,50.25,
1648599635.6448166,6.424,50.5,
1648599635.8451614,6.424,50.25,
1648599636.0455084,6.424,50.5,
1648599636.24582,6.424,50.5,
1648599636.4461272,6.424,50.0,
1648599636.6464376,6.439,50.5,
1648599636.8466828,6.439,50.25,
1648599637.0469928,6.439,49.75,
1648599637.2473326,6.439,50.0,
1648599637.4476385,6.439,50.75,
1648599637.6479414,6.397,50.5,
1648599637.8482754,6.397,50.0,
1648599638.0485897,6.397,49.75,
1648599638.2489107,6.397,49.75,
1648599638.4492588,6.397,49.75,
1648599638.6495867,6.397,50.0,
1648599638.849978,6.584,50.25,
1648599639.050316,6.584,50.0,
1648599639.2506738,6.584,50.25,
1648599639.45098,6.584,50.5,
1648599639.6512954,6.561,50.5,
1648599639.851598,6.561,50.25,
1648599640.051931,6.561,49.75,
1648599640.2522516,6.561,50.0,
1648599640.4525938,6.561,49.75,
1648599640.6529136,6.405,50.0,
1648599640.8532522,6.405,49.75,
1648599641.053593,6.405,50.25,
1648599641.2539487,6.405,50.0,
1648599641.454268,6.405,48.25,
1648599641.6546307,5.859,49.75,
1648599641.854957,5.859,50.0,
1648599642.055288,5.859,49.5,
1648599642.2556014,5.859,50.0,
1648599642.4559164,5.859,50.0,
1648599642.6562634,6.557,49.75,
1648599642.8565774,6.557,49.75,
1648599643.0569065,6.557,49.75,
1648599643.257244,6.557,49.75,
1648599643.457615,6.557,50.0,
1648599643.6579869,6.557,50.25,
1648599643.8583899,6.515,50.0,
1648599644.0586796,6.515,50.25,
1648599644.2589927,6.515,50.5,
1648599644.4592834,6.515,50.0,
1648599644.6596184,6.443,50.25,
1648599644.8599596,6.443,50.0,
1648599645.0602794,6.443,50.0,
1648599645.2606006,6.443,49.75,
1648599645.4609141,6.443,49.75,
1648599645.661257,6.443,49.75,
1648599645.8616135,6.443,49.75,
1648599646.0619478,6.47,50.0,
1648599646.262259,6.47,49.75,
1648599646.4625459,6.47,50.0,
1648599646.662679,6.47,49.75,
1648599646.8649657,6.47,50.0,
1648599647.0653064,6.47,49.75,
1648599647.2656357,6.47,49.75,
1648599647.465975,6.47,49.75,
1648599647.6663146,6.47,49.75,
1648599647.8667226,6.47,50.25,
1648599648.0670927,6.279,50.25,
1648599648.26743,6.279,49.75,
1648599648.4677346,6.279,49.75,
1648599648.668074,6.279,49.75,
1648599648.8684127,6.157,50.0,
1648599649.0687664,6.157,49.75,
1648599649.2690942,6.157,50.0,
1648599649.4694295,6.157,50.0,
1648599649.6698034,6.492,50.0,
1648599649.8701048,6.492,50.0,
1648599650.0704033,6.492,49.75,
1648599650.2707314,6.492,50.5,
1648599650.471141,6.492,51.0,
1648599650.6714876,6.592,50.0,
1648599650.8718028,6.592,50.25,
1648599651.0721216,6.592,50.5,
1648599651.272451,6.592,50.25,
1648599651.4727573,6.592,50.25,
1648599651.673069,6.504,50.0,
1648599651.873376,6.504,50.0,
1648599652.0737004,6.504,49.75,
1648599652.2740238,6.504,49.5,
1648599652.4743857,6.504,49.75,
1648599652.6747417,6.393,49.75,
1648599652.875086,6.393,49.75,
1648599653.075445,6.393,50.0,
1648599653.275816,6.393,50.0,
1648599653.476142,6.393,50.0,
1648599653.6764266,6.439,50.5,
1648599653.8767326,6.439,49.75,
1648599654.0770266,6.439,50.5,
1648599654.2773757,6.439,50.25,
1648599654.4776838,6.439,50.0,
1648599654.6779804,6.439,52.25,
1648599654.8782947,6.489,52.0,
1648599655.0786726,6.489,51.0,
1648599655.2789996,6.489,50.25,
1648599655.4793422,6.489,50.25,
1648599655.6796935,6.489,49.75,
1648599655.8799937,6.317,50.25,
1648599656.0803363,6.317,49.75,
1648599656.280691,6.317,49.75,
1648599656.4810328,6.317,50.0,
1648599656.68139,6.424,50.0,
1648599656.8817027,6.424,50.25,
1648599657.0820196,6.424,50.5,
1648599657.282314,6.424,50.25,
1648599657.4826605,6.424,50.5,
1648599657.6830046,6.424,50.25,
1648599657.8833275,6.363,50.25,
1648599658.083661,6.363,50.0,
1648599658.2840104,6.363,49.75,
1648599658.484319,6.363,50.25,
1648599658.6846125,6.363,50.25,
1648599658.884943,6.466,50.5,
1648599659.0852811,6.466,50.25,
1648599659.2856274,6.466,49.75,
1648599659.4859507,6.466,49.75,
1648599659.6862946,6.435,49.75,
1648599659.886706,6.435,50.25,
1648599660.0870624,6.435,50.5,
1648599660.287432,6.435,49.75,
1648599660.487743,6.435,50.5,
1648599660.6880589,6.435,50.25,
1648599660.8883579,6.424,50.25,
1648599661.0887103,6.424,49.0,
1648599661.2891681,6.424,49.5,
1648599661.4896665,6.424,49.5,
1648599661.6901615,6.424,49.75,
1648599661.890766,6.424,50.25,
1648599662.091244,6.424,50.0,
1648599662.2917209,6.363,51.5,
1648599662.492196,6.363,50.25,
1648599662.6926842,6.363,50.0,
1648599662.8931813,6.363,50.25,
1648599663.093677,6.363,50.5,
1648599663.2941642,6.363,50.0,
1648599663.4948494,6.363,49.75,
1648599663.6953404,6.363,50.0,
1648599663.8958285,6.363,50.0,
1648599664.0963311,6.363,49.75,
1648599664.2968187,6.363,50.25,
1648599664.4973354,6.477,50.0,
1648599664.6978252,6.477,50.5,
1648599664.8983138,6.477,50.0,
1648599665.098801,6.332,49.75,
1648599665.2992952,6.332,49.75,
1648599665.4997752,6.332,49.75,
1648599665.7002604,6.332,49.75,
1648599665.9007607,6.172,50.0,
1648599666.1012478,6.172,50.25,
1648599666.3017375,6.172,50.25,
1648599666.5022244,6.172,50.0,
1648599666.7027314,6.527,49.75,
1648599666.9032161,6.527,50.25,
1648599667.1037006,6.527,50.25,
1648599667.304187,6.527,49.75,
1648599667.5046809,6.527,49.75,
1648599667.7051814,6.527,50.0,
1648599667.9056873,6.305,50.0,
1648599668.1061757,6.305,49.75,
1648599668.30678,6.305,50.25,
1648599668.507273,6.305,50.25,
1648599668.7077653,6.305,50.25,
1648599668.9082627,6.5,50.25,
1648599669.108741,6.5,51.0,
1648599669.3092294,6.5,50.5,
1648599669.5097342,6.5,50.25,
1648599669.7102234,6.462,50.5,
1648599669.9107177,6.462,49.75,
1648599670.111207,6.462,49.75,
1648599670.3116992,6.462,50.0,
1648599670.5122492,6.462,45.25,
1648599670.7128127,6.462,43.75,
1648599670.9133246,4.366,42.75,
1648599671.1138966,4.366,42.0,
1648599671.314463,4.366,41.25,
1648599671.5150254,4.366,41.0,
1648599671.715565,3.37,40.75,
1648599671.9161124,3.37,40.5,
1648599672.116669,3.37,40.0,
1648599672.3172278,3.37,39.5,
1648599672.5178072,3.37,39.75,
1648599672.7183385,3.37,39.5,
1648599672.9188833,3.37,40.25,
1648599673.1194427,3.366,39.5,
1648599673.3200128,3.366,38.75,
1648599673.520573,3.366,39.0,
1648599673.721099,3.439,41.25,
1648599673.9215953,3.439,44.25,
1648599674.1221309,3.439,45.25,
1648599674.3224883,3.439,46.25,
1648599674.5227227,3.439,46.5,
1648599674.7230628,6.393,47.5,
1648599674.923365,6.393,48.0,
1648599675.1236858,6.393,48.25,
1648599675.3239968,6.393,48.5,
1648599675.5243208,6.393,48.0,
1648599675.724625,6.485,48.25,
1648599675.9249504,6.485,48.0,
1648599676.125303,6.485,48.75,
1648599676.325688,6.485,48.5,
1648599676.5260434,6.485,48.75,
1648599676.7263916,6.481,48.75,
1648599676.9267232,6.481,48.5,
1648599677.1270306,6.481,49.0,
1648599677.3273263,6.481,49.25,
1648599677.527959,6.481,49.5,
1648599677.728266,6.267,49.5,
1648599677.9285738,6.267,49.25,
1648599678.1288948,6.267,49.0,
1648599678.3292308,6.267,49.0,
1648599678.5295522,6.267,49.0,
1648599678.7299397,6.473,49.0,
1648599678.9302962,6.473,49.5,
1648599679.1306677,6.473,49.25,
1648599679.331033,6.473,49.5,
1648599679.5313864,6.473,49.75,
1648599679.7317176,6.405,49.75,
1648599679.9320285,6.405,50.0,
1648599680.1323376,6.405,50.0,
1648599680.3327043,6.405,49.75,
1648599680.5330827,6.405,49.75,
1648599680.7334585,6.405,49.25,
1648599680.9338021,6.424,49.5,
1648599681.1341429,6.424,49.5,
1648599681.3344688,6.424,49.5,
1648599681.5347128,6.424,49.25,
1648599681.7350283,6.424,49.5,
1648599681.9353914,6.382,49.5,
1648599682.1357346,6.382,49.5,
1648599682.3361015,6.382,49.75,
1648599682.5364802,6.382,49.75,
1648599682.736777,6.382,49.75,
1648599682.9378047,6.382,50.0,
1648599683.1381125,6.382,49.75,
1648599683.338456,6.382,49.75,
1648599683.538674,6.382,49.5,
1648599683.7390041,6.382,49.75,
1648599683.9393406,6.382,49.75,
1648599684.1396565,6.462,49.75,
1648599684.3400245,6.462,49.5,
1648599684.5403512,6.462,49.5,
1648599684.740633,6.359,49.75,
1648599684.9409497,6.359,49.75,
1648599685.1412737,6.359,50.0,
1648599685.3415956,6.359,49.75,
1648599685.541927,6.359,49.75,
1648599685.7422566,6.359,49.75,
1648599685.9426634,6.512,49.75,
1648599686.1430016,6.512,49.75,
1648599686.343329,6.512,49.75,
1648599686.54368,6.512,49.75,
1648599686.7440403,6.37,49.75,
1648599686.9443495,6.37,50.0,
1648599687.145601,6.37,50.0,
1648599687.3458965,6.37,50.25,
1648599687.5462263,6.37,49.75,
1648599687.74652,6.37,45.25,
1648599687.9466705,6.37,43.75,
1648599688.146954,6.37,42.0,
1648599688.3472638,6.42,41.5,
1648599688.5475843,6.42,41.5,
1648599688.747878,6.42,40.75,
1648599688.948176,3.523,40.75,
1648599689.1484733,3.523,39.75,
1648599689.3487937,3.523,39.75,
1648599689.5490954,3.523,40.25,
1648599689.749392,3.523,39.5,
1648599689.9496927,3.523,39.75,
1648599690.1499994,3.523,39.25,
1648599690.3503015,3.523,39.25,
1648599690.5506468,3.523,43.75,
1648599690.7509654,3.523,45.25,
1648599690.9512901,3.523,45.75,
1648599691.1515996,3.523,46.5,
1648599691.3519256,3.523,46.5,
1648599691.5523798,3.523,47.25,
1648599691.7527146,3.523,47.5,
1648599691.9530573,3.523,48.0,
1648599692.1533868,3.523,48.0,
1648599692.3536851,3.523,48.5,
1648599692.5539863,3.523,48.75,
1648599692.7543323,3.523,48.5,
1648599692.9546843,3.523,49.0,
1648599693.1552992,3.523,48.75,
1648599693.3556008,3.523,48.5,
1648599693.5559006,3.523,48.5,
1648599693.7562087,3.523,48.5,
1648599693.9565427,3.756,48.5,
1648599694.156866,3.756,48.5,
1648599694.3571906,3.756,49.0,
1648599694.5575428,3.756,49.0,
1648599694.7578835,3.756,49.0,
1648599694.958261,3.756,49.25,
1648599695.1586566,6.451,49.25,
1648599695.3589613,6.451,49.0,
1648599695.5592763,6.451,49.75,
1648599695.7595916,6.248,49.5,
1648599695.9599357,6.248,49.5,
1648599696.160316,6.248,49.5,
1648599696.3606381,6.248,49.0,
1648599696.5609784,6.248,49.25,
1648599696.7613497,6.466,49.5,
1648599696.961698,6.466,49.5,
1648599697.162075,6.466,49.5,
1648599697.3624415,6.466,49.75,
1648599697.5644498,6.466,49.75,
1648599697.7647884,6.489,49.75,
1648599697.9651067,6.489,50.0,
1648599698.1654162,6.489,49.5,
1648599698.3657393,6.489,49.5,
1648599698.5660758,6.489,49.75,
1648599698.7663956,6.489,49.5,
1648599698.9666812,6.378,49.5,
1648599699.167011,6.378,49.25,
1648599699.3673205,6.378,49.5,
1648599699.567633,6.378,49.5,
1648599699.7679677,6.302,49.5,
1648599699.9684298,6.302,49.5,
1648599700.1687386,6.302,50.0,
1648599700.3690429,6.302,49.75,
1648599700.569347,6.302,49.75,
1648599700.7696671,6.416,50.0,
1648599700.9699872,6.416,50.0,
1648599701.170309,6.416,50.0,
1648599701.3706508,6.416,50.0,
1648599701.57099,6.416,49.75,
1648599701.7713025,6.416,49.75,
1648599701.9716268,6.584,49.75,
1648599702.1719475,6.584,49.5,
1648599702.3723075,6.584,50.0,
1648599702.5726776,6.584,50.0,
1648599702.7730505,6.458,49.75,
1648599702.9733498,6.458,49.75,
1648599703.1736374,6.458,50.25,
1648599703.3739543,6.458,49.75,
1648599703.574255,6.458,50.0,
1648599703.7746294,6.496,50.25,
1648599703.9749177,6.496,49.75,
1648599704.1752276,6.496,49.5,
1648599704.3755682,6.496,49.75,
1648599704.5758958,6.496,49.75,
1648599704.7762692,6.412,50.0,
1648599704.9765918,6.412,50.0,
1648599705.1769035,6.412,50.25,
1648599705.3774893,6.412,50.25,
1648599705.577807,6.412,50.0,
1648599705.7781477,6.492,49.5,
1648599705.978453,6.492,49.75,
1648599706.1787906,6.492,49.5,
1648599706.3790934,6.492,49.5,
1648599706.5794444,6.492,49.5,
1648599706.779787,6.302,49.5,
1648599706.9801269,6.302,50.0,
1648599707.180464,6.302,49.75,
1648599707.3808033,6.302,49.75,
1648599707.5811281,6.302,49.75,
1648599707.7814536,6.363,50.25,
1648599707.9817493,6.363,50.0,
1648599708.1820629,6.363,49.5,
1648599708.382394,6.363,49.75,
1648599708.5827043,6.515,49.75,
1648599708.7830384,6.515,49.5,
1648599708.983327,6.515,49.75,
1648599709.1836586,6.515,49.75,
1648599709.384002,6.515,49.75,
1648599709.5843623,6.515,49.75,
1648599709.7848797,6.515,49.75,
1648599709.9852102,6.515,49.75,
1648599710.185523,6.515,49.5,
1648599710.3858352,6.515,50.25,
1648599710.5861533,6.515,50.0,
1648599710.786479,6.515,50.0,
1648599710.9867969,6.515,50.0,
1648599711.1871283,6.302,49.75,
1648599711.3874965,6.302,49.5,
1648599711.5878701,6.302,50.25,
1648599711.7881176,6.309,50.0,
1648599711.9884167,6.309,50.0,
1648599712.1887202,6.309,50.25,
1648599712.3890278,6.309,50.0,
1648599712.5893316,6.309,50.25,
1648599712.7896483,6.309,50.0,
1648599712.9899676,6.367,49.75,
1648599713.1902878,6.367,50.0,
1648599713.3906856,6.367,49.5,
1648599713.591065,6.367,50.0,
1648599713.7914195,6.439,50.25,
1648599713.9917645,6.439,50.0,
1648599714.192074,6.439,50.25,
1648599714.392372,6.439,50.25,
1648599714.5927076,6.439,50.25,
1648599714.7930367,6.412,50.25,
1648599714.9933658,6.412,50.0,
1648599715.1936915,6.412,50.0,
1648599715.394016,6.412,50.0,
1648599715.5943494,6.412,50.0,
1648599715.794731,6.386,49.75,
1648599715.995025,6.386,50.0,
1648599716.1953423,6.386,50.25,
1648599716.3956916,6.386,50.0,
1648599716.596003,6.611,50.5,
1648599716.7963235,6.611,50.5,
1648599716.9966078,6.611,49.75,
1648599717.1969037,6.611,49.75,
1648599717.3972456,6.611,50.0,
1648599717.5975697,6.611,50.25,
1648599717.7979238,6.611,49.5,
1648599717.99823,6.611,50.0,
1648599718.198658,6.378,50.0,
1648599718.3989937,6.378,50.25,
1648599718.5993319,6.378,50.0,
1648599718.7996356,6.29,50.5,
1648599718.999952,6.29,50.0,
1648599719.200241,6.29,50.0,
1648599719.4005513,6.29,50.25,
1648599719.6008742,6.485,50.25,
1648599719.8011956,6.485,50.0,
1648599720.0015273,6.485,50.0,
1648599720.2018673,6.485,50.25,
1648599720.4021926,6.485,50.0,
1648599720.6024876,6.439,50.5,
1648599720.8028011,6.439,50.0,
1648599721.0031557,6.439,50.0,
1648599721.2034693,6.439,50.0,
1648599721.4038203,6.439,50.0,
1648599721.6041625,6.439,50.0,
1648599721.8045194,6.557,49.75,
1648599722.004888,6.557,50.25,
1648599722.20524,6.557,50.0,
1648599722.4055529,6.557,50.25,
1648599722.6058784,6.557,50.25,
1648599722.8062115,6.592,50.5,
1648599723.006546,6.592,50.0,
1648599723.2066994,6.592,50.25,
1648599723.4070225,6.592,50.0,
1648599723.607368,6.592,49.75,
1648599723.8076723,6.412,49.75,
1648599724.0079813,6.412,50.0,
1648599724.208289,6.412,50.0,
1648599724.4086275,6.412,49.75,
1648599724.6090488,6.412,50.0,
1648599724.8094134,6.412,50.0,
1648599725.009727,6.309,50.25,
1648599725.210071,6.309,50.25,
1648599725.4103932,6.309,49.75,
1648599725.6106892,6.309,50.0,
1648599725.8109806,6.466,50.0,
1648599726.0113091,6.466,50.0,
1648599726.211634,6.466,49.75,
1648599726.4119737,6.466,50.0,
1648599726.6123297,6.466,50.0,
1648599726.8126402,6.466,50.0,
1648599727.0129495,6.47,50.0,
1648599727.21328,6.47,50.25,
1648599727.413603,6.47,50.0,
1648599727.61393,6.47,50.0,
1648599727.8143466,6.302,49.75,
1648599728.0147066,6.302,49.75,
1648599728.215048,6.302,49.75,
1648599728.4153602,6.302,50.0,
1648599728.6156824,6.302,49.75,
1648599728.8160045,6.527,49.75,
1648599729.016338,6.527,50.25,
1648599729.2166677,6.527,50.5,
1648599729.4169934,6.527,50.5,
1648599729.6172874,6.527,50.25,
1648599729.817634,6.592,50.25,
1648599730.0179536,6.592,50.0,
1648599730.2182958,6.592,49.75,
1648599730.4186718,6.592,50.0,
1648599730.6190197,6.592,50.0,
1648599730.819392,6.592,50.0,
1648599731.0196898,6.389,50.25,
1648599731.2199912,6.389,49.75,
1648599731.4202747,6.389,49.75,
1648599731.620815,6.458,50.25,
1648599731.8211527,6.458,50.0,
1648599732.0214586,6.458,50.0,
1648599732.221775,6.458,49.75,
1648599732.4221022,6.458,50.0,
1648599732.6224298,6.458,50.0,
1648599732.8227081,6.458,49.75,
1648599733.0230508,6.451,50.25,
1648599733.2233574,6.451,50.25,
1648599733.4236991,6.451,50.0,
1648599733.6240082,6.451,50.0,
1648599733.825699,6.191,50.25,
1648599734.0260146,6.191,50.0,
1648599734.2263227,6.191,50.0,
1648599734.4267225,6.191,50.0,
1648599734.6270208,6.191,49.75,
1648599734.827326,6.416,49.75,
1648599735.0276625,6.416,50.0,
1648599735.2280126,6.416,50.0,
1648599735.428386,6.416,50.0,
1648599735.6287746,6.416,49.75,
1648599735.8290823,6.313,50.25,
1648599736.0299687,6.313,50.5,
1648599736.2302747,6.313,49.75,
1648599736.4306576,6.313,50.0,
1648599736.6309855,6.313,50.25,
1648599736.8312867,6.542,50.0,
1648599737.0316117,6.542,50.25,
1648599737.2319136,6.542,49.75,
1648599737.4323025,6.542,49.75,
1648599737.6326532,6.485,50.25,
1648599737.8329887,6.485,50.0,
1648599738.0333388,6.485,50.0,
1648599738.2337396,6.485,50.25,
1648599738.4340606,6.485,50.0,
1648599738.6343706,6.523,50.5,
1648599738.8346918,6.523,50.25,
1648599739.0350153,6.523,50.25,
1648599739.2353349,6.523,50.5,
1648599739.4356549,6.523,50.0,
1648599739.6359615,6.596,49.75,
1648599739.8363035,6.596,50.0,
1648599740.0366728,6.596,50.0,
1648599740.2370496,6.596,50.0,
1648599740.4374354,6.596,50.0,
1648599740.6377625,6.596,50.25,
1648599740.8380768,6.55,50.5,
1648599741.0383813,6.55,50.5,
1648599741.238673,6.55,50.25,
1648599741.4390056,6.55,54.25,
1648599741.6393766,6.55,50.75,
1648599741.839683,6.263,50.5,
1648599742.04001,6.263,50.25,
1648599742.240322,6.263,45.5,
1648599742.4406292,6.263,43.25,
1648599742.640948,3.473,42.5,
1648599742.8412473,3.473,41.75,
1648599743.0415416,3.473,42.0,
1648599743.2419128,3.473,41.75,
1648599743.4422414,3.473,40.5,
1648599743.6425457,3.462,40.5,
1648599743.8428476,3.462,40.5,
1648599744.0431454,3.462,40.0,
1648599744.243448,3.462,39.5,
1648599744.4437544,3.462,39.5,
1648599744.644053,3.416,39.5,
1648599744.8443494,3.416,39.25,
1648599745.0446823,3.416,41.25,
1648599745.2450101,3.416,44.25,
1648599745.4453275,3.416,45.5,
1648599745.6456566,3.416,46.5,
1648599745.845988,3.416,46.75,
1648599746.0463288,6.439,47.25,
1648599746.2466958,6.439,48.0,
1648599746.4475737,6.439,48.0,
1648599746.6478922,6.405,48.5,
1648599746.8482294,6.405,48.0,
1648599747.0485556,6.405,48.25,
1648599747.2489083,6.405,48.5,
1648599747.4492388,6.405,48.5,
1648599747.649588,6.386,48.5,
1648599747.849913,6.386,48.75,
1648599748.0502934,6.386,49.0,
1648599748.2506669,6.386,49.5,
1648599748.4513528,6.386,49.5,
1648599748.65165,6.458,50.0,
1648599748.8519657,6.458,49.25,
1648599749.052303,6.458,49.5,
1648599749.2526133,6.458,49.25,
1648599749.4529471,6.458,49.25,
1648599749.6533227,6.458,49.25,
1648599749.8536668,6.317,49.5,
1648599750.0540051,6.317,49.25,
1648599750.2543063,6.317,49.5,
1648599750.4546623,6.317,48.75,
1648599750.6549907,6.283,49.25,
1648599750.8552952,6.283,49.5,
1648599751.0555925,6.283,49.5,
1648599751.2560701,6.283,49.75,
1648599751.4563992,6.283,49.5,
1648599751.6567178,6.283,50.0,
1648599751.8570523,6.47,50.0,
1648599752.0573776,6.47,49.75,
1648599752.2577202,6.47,49.75,
1648599752.4580326,6.47,49.5,
1648599752.6583686,6.47,49.75,
1648599752.8586934,6.554,49.75,
1648599753.0590062,6.554,49.75,
1648599753.2593617,6.554,49.5,
1648599753.459685,6.554,49.75,
1648599753.6602967,6.554,49.5,
1648599753.8606064,6.34,49.75,
1648599754.060951,6.34,50.0,
1648599754.2612903,6.34,49.75,
1648599754.461628,6.34,49.75,
1648599754.6619499,6.428,49.75,
1648599754.8622816,6.428,49.75,
1648599755.062694,6.428,49.5,
1648599755.2630334,6.428,49.5,
1648599755.463389,6.428,49.5,
1648599755.663675,6.527,50.0,
1648599755.8639853,6.527,50.25,
1648599756.06429,6.527,50.0,
1648599756.2645967,6.527,50.25,
1648599756.4649036,6.527,50.0,
1648599756.6652088,6.42,49.75,
1648599756.8655212,6.42,49.75,
1648599757.065863,6.42,49.75,
1648599757.2662036,6.42,49.75,
1648599757.4665592,6.42,49.75,
1648599757.6668844,6.481,49.5,
1648599757.8672714,6.481,49.75,
1648599758.0675986,6.481,49.75,
1648599758.2678936,6.481,49.75,
1648599758.468191,6.481,50.0,
1648599758.6684868,6.447,50.0,
1648599758.8688095,6.447,50.0,
1648599759.0691466,6.447,50.0,
1648599759.2694697,6.447,49.75,
1648599759.4698145,6.447,49.75,
1648599759.670149,6.447,49.75,
1648599759.870487,6.416,49.75,
1648599760.0707061,6.416,49.75,
1648599760.2710817,6.416,49.75,
