time_stamp, total_power, temps_avg,
1648582654.81425,7.63,56.25,
1648582655.0147517,7.611,56.25,
1648582655.215238,7.611,55.75,
1648582655.4157321,7.611,55.5,
1648582655.6178257,7.611,55.75,
1648582655.8183198,7.691,56.5,
1648582656.0188067,7.691,56.0,
1648582656.219298,7.691,55.75,
1648582656.419798,7.691,55.75,
1648582656.6202886,7.691,56.5,
1648582656.8207836,7.63,55.75,
1648582657.0212905,7.63,55.75,
1648582657.221786,7.63,55.75,
1648582657.4222832,7.63,55.75,
1648582657.62277,7.63,56.75,
1648582657.8232596,7.741,55.75,
1648582658.0237565,7.741,55.75,
1648582658.2242436,7.741,55.75,
1648582658.4247317,7.741,56.5,
1648582658.6252306,7.741,55.75,
1648582658.825721,7.847,55.75,
1648582659.026227,7.847,56.0,
1648582659.2267323,7.847,56.5,
1648582659.4272246,7.847,55.75,
1648582659.6277196,7.847,55.75,
1648582659.8282065,7.741,56.0,
1648582660.028653,7.741,57.0,
1648582660.2289674,7.741,55.75,
1648582660.4293299,7.741,55.5,
1648582660.6297014,7.741,55.75,
1648582660.8300176,7.909,56.0,
1648582661.0303261,7.909,56.5,
1648582661.2306645,7.909,55.75,
1648582661.4309988,7.909,56.0,
1648582661.6313567,7.909,55.75,
1648582661.8317206,7.744,55.75,
1648582662.032035,7.744,56.5,
1648582662.232353,7.744,55.75,
1648582662.432706,7.744,55.75,
1648582662.6330771,7.744,55.75,
1648582662.8334959,7.744,56.25,
1648582663.0340044,7.66,56.0,
1648582663.2345018,7.66,55.75,
1648582663.4349947,7.66,55.75,
1648582663.6356633,7.66,55.75,
1648582663.836173,7.672,56.5,
1648582664.0366764,7.672,55.75,
1648582664.2371793,7.672,55.5,
1648582664.437699,7.672,55.75,
1648582664.6381977,7.672,57.0,
1648582664.838698,7.672,55.75,
1648582665.0392034,7.893,55.75,
1648582665.2396922,7.893,55.75,
1648582665.4402008,7.893,55.75,
1648582665.6406898,7.893,56.5,
1648582665.841182,7.893,56.0,
1648582666.0416913,7.893,55.75,
1648582666.2421844,7.893,55.75,
1648582666.4427128,7.893,56.25,
1648582666.6432033,7.893,56.25,
1648582666.843718,7.893,55.75,
1648582667.0443535,7.893,55.75,
1648582667.2455428,7.893,55.75,
1648582667.4458668,7.893,55.75,
1648582667.6461704,7.893,56.25,
1648582667.846508,7.893,55.75,
1648582668.0468562,7.893,55.75,
1648582668.2472138,7.893,55.75,
1648582668.4475374,7.687,56.0,
1648582668.647876,7.687,56.0,
1648582668.8481793,7.527,55.75,
1648582669.0485766,7.527,55.75,
1648582669.248887,7.527,55.75,
1648582669.449196,7.527,56.75,
1648582669.6497626,7.527,55.75,
1648582669.8501928,7.71,55.75,
1648582670.050758,7.71,55.75,
1648582670.2512472,7.71,56.25,
1648582670.451743,7.71,55.75,
1648582670.65241,7.71,55.75,
1648582670.8528883,7.71,55.75,
1648582671.0533886,7.794,56.5,
1648582671.2538753,7.794,56.5,
1648582671.4543686,7.794,55.75,
1648582671.654861,7.645,55.75,
1648582671.8553631,7.645,55.75,
1648582672.0558693,7.645,56.25,
1648582672.2563663,7.645,56.25,
1648582672.4568458,7.645,55.75,
1648582672.6573546,7.645,55.75,
1648582672.857837,7.66,56.5,
1648582673.0583239,7.66,56.25,
1648582673.2588382,7.66,55.75,
1648582673.4593258,7.66,55.5,
1648582673.6598244,7.66,55.75,
1648582673.860309,7.66,56.5,
1648582674.0607977,7.668,56.0,
1648582674.2612934,7.668,55.75,
1648582674.4617991,7.668,55.75,
1648582674.6622822,7.668,56.5,
1648582674.8627684,7.809,55.75,
1648582675.0632794,7.809,55.75,
1648582675.2637672,7.809,55.75,
1648582675.4644172,7.809,56.5,
1648582675.6649184,7.79,55.75,
1648582675.8654022,7.79,55.75,
1648582676.066522,7.79,55.75,
1648582676.2666905,7.79,56.0,
1648582676.466995,7.79,56.5,
1648582676.6673496,7.691,55.75,
1648582676.8677144,7.691,55.75,
1648582677.0680954,7.691,55.75,
1648582677.2684247,7.691,56.5,
1648582677.4687738,7.691,56.25,
1648582677.669107,7.691,55.75,
1648582677.8694882,7.664,55.75,
1648582678.0699263,7.664,56.25,
1648582678.27041,7.664,56.25,
1648582678.470885,7.664,55.75,
1648582678.6713746,7.664,55.75,
1648582678.8718715,7.901,56.5,
1648582679.07239,7.901,55.75,
1648582679.2728832,7.901,55.75,
1648582679.4733768,7.901,55.75,
1648582679.6738744,7.805,56.0,
1648582679.8743699,7.805,56.5,
1648582680.0748708,7.805,55.75,
1648582680.2753766,7.805,55.5,
1648582680.4759974,7.805,55.75,
1648582680.6764941,7.767,56.0,
1648582680.8769786,7.767,56.75,
1648582681.0775113,7.767,55.75,
1648582681.282686,7.767,55.75,
1648582681.4832163,7.767,56.25,
1648582681.6835406,7.634,56.25,
1648582681.883859,7.634,56.0,
1648582682.086731,7.634,55.75,
1648582682.287226,7.634,55.5,
1648582682.4877188,7.634,56.5,
1648582682.68845,7.634,55.75,
1648582682.8889399,7.737,55.75,
1648582683.0894654,7.737,55.75,
1648582683.2899485,7.737,57.0,
1648582683.4904394,7.737,55.75,
1648582683.6909206,7.737,55.75,
1648582683.891398,7.737,55.75,
1648582684.0918965,7.737,56.75,
1648582684.2923677,7.737,56.0,
1648582684.492859,7.737,56.0,
1648582684.693397,7.737,55.75,
1648582684.8939064,7.737,56.0,
1648582685.0944219,7.737,56.25,
1648582685.294926,7.737,55.75,
1648582685.4954276,7.737,55.75,
1648582685.6959262,7.737,56.5,
1648582685.8964121,7.664,55.75,
1648582686.0969057,7.664,55.75,
1648582686.2973998,7.664,55.75,
1648582686.4978886,7.664,56.0,
1648582686.6983714,7.828,56.25,
1648582686.8988488,7.828,55.75,
1648582687.0993576,7.828,55.75,
1648582687.2998567,7.828,56.25,
1648582687.5004852,7.828,56.25,
1648582687.7009683,7.828,55.75,
1648582687.9014978,7.71,55.75,
1648582688.1026647,7.71,55.75,
1648582688.3029912,7.71,57.0,
1648582688.5032983,7.71,55.75,
1648582688.7036083,7.725,55.5,
1648582688.9039907,7.725,55.75,
1648582689.1043308,7.725,55.75,
1648582689.3046172,7.725,56.5,
1648582689.5049233,7.725,55.75,
1648582689.7052433,7.725,55.75,
1648582689.9056213,7.725,55.75,
1648582690.105944,7.725,56.25,
1648582690.3062537,7.725,56.5,
1648582690.50664,7.771,55.75,
1648582690.7069805,7.756,55.5,
1648582690.9073493,7.756,55.75,
1648582691.107673,7.756,55.75,
1648582691.3079872,7.756,56.5,
1648582691.5083237,7.756,55.75,
1648582691.7087023,7.756,55.75,
1648582691.909082,7.729,55.5,
1648582692.109499,7.729,56.25,
1648582692.3099592,7.729,56.0,
1648582692.5104537,7.729,55.75,
1648582692.710943,7.722,55.75,
1648582692.9114535,7.722,56.0,
1648582693.1119502,7.722,56.25,
1648582693.3124497,7.722,55.75,
1648582693.5129466,7.722,55.75,
1648582693.713464,7.817,55.75,
1648582693.913934,7.817,56.25,
1648582694.1144364,7.817,56.25,
1648582694.3149238,7.817,55.75,
1648582694.5154207,7.817,55.75,
1648582694.7159252,7.683,56.0,
1648582694.9164119,7.683,56.0,
1648582695.116925,7.683,55.75,
1648582695.317418,7.683,55.75,
1648582695.5179129,7.683,56.0,
1648582695.7183912,7.683,56.75,
1648582695.9188766,7.905,56.0,
1648582696.1193783,7.905,55.75,
1648582696.3198633,7.905,55.75,
1648582696.5203438,7.905,56.75,
1648582696.7208333,7.771,56.0,
1648582696.9213235,7.771,55.75,
1648582697.1218371,7.771,55.75,
1648582697.3223305,7.771,56.25,
1648582697.522815,7.771,56.5,
1648582697.7233012,7.702,55.75,
1648582697.923794,7.702,55.75,
1648582698.12474,7.702,55.75,
1648582698.325029,7.702,56.75,
1648582698.525366,7.702,56.0,
1648582698.7256806,7.737,55.75,
1648582698.92605,7.737,55.75,
1648582699.1263938,7.737,56.5,
1648582699.326686,7.737,56.5,
1648582699.5270262,7.737,55.75,
1648582699.7273917,7.737,55.75,
1648582699.9277465,7.737,55.75,
1648582700.128052,7.737,57.0,
1648582700.3284063,7.752,56.0,
1648582700.5287673,7.752,55.75,
1648582700.7291527,7.752,55.75,
1648582700.929478,7.645,56.25,
1648582701.129817,7.645,56.5,
1648582701.3301244,7.645,55.75,
1648582701.5304348,7.645,55.75,
1648582701.7307482,7.756,55.75,
1648582701.9311116,7.756,56.5,
1648582702.1314251,7.756,56.25,
1648582702.3317783,7.756,55.75,
1648582702.5320764,7.756,55.75,
1648582702.732431,7.626,55.75,
1648582702.9327755,7.626,56.0,
1648582703.133085,7.626,56.75,
1648582703.3334472,7.626,56.0,
1648582703.5339723,7.626,55.75,
1648582703.7343078,7.68,55.75,
1648582703.9346604,7.68,56.75,
1648582704.134969,7.68,55.75,
1648582704.3353148,7.68,55.75,
1648582704.5356858,7.68,55.75,
1648582704.736035,7.664,56.25,
1648582704.9363835,7.664,56.5,
1648582705.1366997,7.664,55.75,
1648582705.3384995,7.664,55.75,
1648582705.5389814,7.664,56.0,
1648582705.739469,7.828,56.25,
1648582705.9399655,7.828,56.0,
1648582706.1404657,7.828,55.75,
1648582706.3409495,7.828,55.75,
1648582706.5414655,7.828,57.0,
1648582706.7419572,7.691,56.0,
1648582706.942438,7.691,55.75,
1648582707.1429627,7.691,55.75,
1648582707.343446,7.691,56.75,
1648582707.5439472,7.691,56.25,
1648582707.7444394,7.691,56.0,
1648582707.9449134,7.691,55.75,
1648582708.1454277,7.691,56.0,
1648582708.34592,7.691,56.5,
1648582708.5464242,7.691,56.0,
1648582708.7469082,7.691,56.0,
1648582708.947384,7.691,56.0,
1648582709.147895,7.691,56.25,
1648582709.348397,7.691,55.75,
1648582709.548887,7.722,55.75,
1648582709.7493608,7.901,56.25,
1648582709.9498596,7.901,56.75,
1648582710.1503675,7.901,56.0,
1648582710.3508568,7.901,55.75,
1648582710.5513494,7.901,55.75,
1648582710.7518282,7.901,56.5,
1648582710.9523144,7.882,56.25,
1648582711.152844,7.882,55.75,
1648582711.3533251,7.882,55.75,
1648582711.5538144,7.882,56.5,
1648582711.7543032,7.809,56.5,
1648582711.9547968,7.809,55.75,
1648582712.155305,7.809,55.75,
1648582712.355954,7.809,55.75,
1648582712.5564508,7.809,56.5,
1648582712.7569613,7.588,56.0,
1648582712.9574652,7.588,56.0,
1648582713.158093,7.588,55.75,
1648582713.3587334,7.588,56.25,
1648582713.5592344,7.588,56.5,
1648582713.7597227,7.664,56.0,
1648582713.9602206,7.664,55.75,
1648582714.1607378,7.664,55.75,
1648582714.361207,7.664,57.0,
1648582714.5617085,7.664,56.0,
1648582714.7621815,7.664,55.75,
1648582714.9627035,7.809,55.75,
1648582715.163213,7.809,57.0,
1648582715.3636994,7.809,56.0,
1648582715.5643308,7.809,56.0,
1648582715.7648265,7.809,55.75,
1648582715.965317,7.63,56.5,
1648582716.165821,7.63,56.5,
1648582716.366304,7.63,56.0,
1648582716.5668278,7.63,55.75,
1648582716.767313,7.63,55.75,
1648582716.9678147,7.622,56.5,
1648582717.1683087,7.622,55.75,
1648582717.3687906,7.622,55.75,
1648582717.5692673,7.622,55.75,
1648582717.7697525,7.622,56.5,
1648582717.9702344,7.618,56.5,
1648582718.1707275,7.618,55.5,
1648582718.3711944,7.618,55.75,
1648582718.5716825,7.618,55.75,
1648582718.7721786,7.634,57.0,
1648582718.9726615,7.634,56.25,
1648582719.1731436,7.634,55.75,
1648582719.373653,7.634,55.75,
1648582719.5741897,7.634,56.5,
1648582719.7746394,7.634,56.5,
1648582719.9749722,7.634,56.0,
1648582720.175339,7.725,55.75,
1648582720.3756685,7.725,55.75,
1648582720.57599,7.725,57.25,
1648582720.77632,7.87,56.25,
1648582720.976686,7.87,56.0,
1648582721.1771655,7.87,55.75,
1648582721.3776615,7.87,57.0,
1648582721.578156,7.87,56.5,
1648582721.7787683,7.87,55.75,
1648582721.9792767,7.66,55.75,
1648582722.1797407,7.66,56.75,
1648582722.3802261,7.66,56.5,
1648582722.5807016,7.66,55.75,
1648582722.7811997,7.66,55.5,
1648582722.9816859,7.66,55.75,
1648582723.1821916,7.672,55.25,
1648582723.382694,7.672,55.75,
1648582723.5831916,7.672,55.75,
1648582723.7836776,7.771,55.75,
1648582723.9841793,7.771,56.25,
1648582724.1846218,7.771,56.75,
1648582724.3849604,7.771,56.0,
1648582724.5853505,7.771,56.0,
1648582724.7857313,7.599,55.75,
1648582724.9860804,7.599,57.0,
1648582725.186411,7.599,56.75,
1648582725.3867342,7.599,55.75,
1648582725.5870829,7.599,55.75,
1648582725.7874975,7.973,56.75,
1648582725.9880142,7.973,56.5,
1648582726.1885245,7.973,56.0,
1648582726.3890264,7.973,55.75,
1648582726.5895317,7.973,56.0,
1648582726.7900252,7.737,56.75,
1648582726.9907334,7.737,56.0,
1648582727.1912155,7.737,55.75,
1648582727.3917208,7.737,56.0,
1648582727.592369,7.737,55.75,
1648582727.7928607,7.779,56.25,
1648582727.99354,7.779,55.75,
1648582728.1938486,7.779,55.75,
1648582728.3942254,7.779,55.75,
1648582728.594542,7.779,55.75,
1648582728.794897,7.718,56.5,
1648582728.995466,7.718,55.75,
1648582729.195798,7.718,55.75,
1648582729.3961866,7.718,55.75,
1648582729.5964966,7.718,55.75,
1648582729.7967994,7.752,56.0,
1648582729.9971159,7.752,56.25,
1648582730.1974285,7.752,55.75,
1648582730.3977907,7.752,55.75,
1648582730.5981076,7.752,55.75,
1648582730.7984293,7.638,56.75,
1648582730.9987004,7.638,55.75,
1648582731.1990669,7.638,55.75,
1648582731.39938,7.638,55.75,
1648582731.5997076,7.638,56.75,
1648582731.800136,7.649,55.75,
1648582732.000688,7.649,55.75,
1648582732.2026765,7.649,55.75,
1648582732.4029753,7.649,56.5,
1648582732.603309,7.649,56.0,
1648582732.8036304,7.649,55.75,
1648582733.0046077,7.649,55.75,
1648582733.2051425,7.649,55.75,
1648582733.405652,7.699,56.5,
1648582733.606151,7.699,56.0,
1648582733.806773,7.485,55.75,
1648582734.0072978,7.485,55.75,
1648582734.207781,7.485,56.75,
1648582734.4084103,7.485,56.25,
1648582734.6089082,7.485,55.75,
1648582734.8097167,7.68,55.75,
1648582735.0100243,7.68,56.5,
1648582735.210392,7.68,56.5,
1648582735.4106822,7.68,55.75,
1648582735.611036,7.68,55.75,
1648582735.8113654,7.764,55.75,
1648582736.0116868,7.764,56.75,
1648582736.2119977,7.764,56.25,
1648582736.412317,7.764,55.75,
1648582736.6127083,7.764,55.75,
1648582736.8130212,7.764,56.25,
1648582737.0133965,7.764,56.5,
1648582737.213721,7.764,56.0,
1648582737.414096,7.737,56.0,
1648582737.6144066,7.737,56.0,
1648582737.814739,7.737,56.75,
1648582738.0150654,7.737,55.75,
1648582738.2153819,7.779,55.75,
1648582738.415758,7.779,55.75,
1648582738.6160858,7.779,56.5,
1648582738.8165169,7.779,56.5,
1648582739.0170424,7.779,55.75,
1648582739.2175434,7.779,55.75,
1648582739.418023,7.779,56.5,
1648582739.618522,7.779,56.25,
1648582739.8190234,7.779,56.0,
1648582740.019529,7.779,55.5,
1648582740.2200077,7.779,55.75,
1648582740.4204943,7.779,56.75,
1648582740.6209977,7.779,55.75,
1648582740.8214889,7.767,55.75,
1648582741.0220432,7.767,56.25,
1648582741.2225256,7.767,56.5,
1648582741.4227018,7.767,56.25,
1648582741.6230214,7.767,55.75,
1648582741.8264155,7.767,55.75,
1648582742.026819,7.767,55.75,
1648582742.227129,7.767,57.0,
1648582742.4274616,7.767,56.0,
1648582742.6278415,7.767,55.75,
1648582742.8282156,7.767,55.75,
1648582743.0285501,7.767,56.25,
1648582743.2288666,7.718,56.0,
1648582743.4292529,7.718,55.75,
1648582743.629642,7.718,56.0,
1648582743.8299391,7.496,56.75,
1648582744.0302818,7.496,56.25,
1648582744.230679,7.496,55.75,
1648582744.4310622,7.496,55.75,
1648582744.6314027,7.496,56.5,
1648582744.8317094,7.752,56.75,
1648582745.032068,7.752,56.0,
1648582745.2323728,7.752,55.75,
1648582745.4327636,7.752,55.5,
1648582745.633185,7.752,56.0,
1648582745.8337045,7.267,56.5,
1648582746.0341775,7.267,56.0,
1648582746.2347114,7.267,55.75,
1648582746.4352012,7.267,56.5,
1648582746.635713,7.267,56.25,
1648582746.836223,7.718,56.0,
1648582747.037648,7.718,55.75,
1648582747.237959,7.718,55.75,
1648582747.438277,7.718,56.75,
1648582747.6386745,7.718,56.25,
1648582747.838998,7.695,55.75,
1648582748.0393534,7.695,55.75,
1648582748.2397022,7.695,55.75,
1648582748.4400184,7.695,56.75,
1648582748.64036,7.695,56.5,
1648582748.8406644,7.638,55.75,
1648582749.0410175,7.638,55.75,
1648582749.2414443,7.638,56.5,
1648582749.4419577,7.638,56.0,
1648582749.6423774,7.638,56.0,
1648582749.842726,7.828,55.75,
1648582750.0431,7.828,55.75,
1648582750.2435472,7.828,56.75,
1648582750.4440057,7.828,56.5,
1648582750.6443548,7.828,56.0,
1648582750.8447363,7.725,55.75,
1648582751.0450366,7.725,56.0,
1648582751.2453327,7.725,55.75,
1648582751.445685,7.725,56.5,
1648582751.6460252,7.725,55.75,
1648582751.8463566,7.725,55.75,
1648582752.046751,7.832,55.75,
1648582752.247075,7.832,56.75,
1648582752.447403,7.832,56.25,
1648582752.6477516,7.832,56.0,
1648582752.8481355,7.832,55.75,
1648582753.0485835,7.832,55.75,
1648582753.2488844,7.687,56.75,
1648582753.449196,7.687,56.0,
1648582753.6495647,7.687,55.75,
1648582753.850017,7.645,55.75,
1648582754.0505128,7.645,56.5,
1648582754.250995,7.645,56.5,
1648582754.451485,7.645,55.75,
1648582754.6519878,7.645,55.75,
1648582754.852405,7.645,55.75,
1648582755.0527773,7.645,57.0,
1648582755.253195,7.645,56.5,
1648582755.4535415,7.645,56.0,
1648582755.65399,7.645,56.0,
1648582755.8549953,7.786,57.0,
1648582756.0554678,7.786,56.0,
1648582756.2560298,7.786,55.75,
1648582756.4565182,7.786,56.0,
1648582756.657026,7.733,57.25,
1648582756.8575258,7.733,56.0,
1648582757.058025,7.733,56.0,
1648582757.25851,7.733,56.0,
1648582757.459016,7.733,56.75,
1648582757.659501,7.744,56.25,
1648582757.8600056,7.744,56.0,
1648582758.060648,7.744,55.75,
1648582758.2614226,7.744,56.0,
1648582758.4618886,7.744,57.0,
1648582758.6623824,7.744,56.25,
1648582758.862889,7.741,56.0,
1648582759.0633957,7.741,56.0,
1648582759.263882,7.741,57.0,
1648582759.4645245,7.741,56.25,
1648582759.6650202,7.741,56.25,
1648582759.8655298,7.68,55.5,
1648582760.0660093,7.68,56.0,
1648582760.2665372,7.68,56.75,
1648582760.467296,7.68,56.25,
1648582760.6679025,7.431,56.0,
1648582760.8683922,7.431,56.0,
1648582761.0689037,7.431,56.0,
1648582761.269395,7.431,57.0,
1648582761.4698856,7.431,56.25,
1648582761.6703758,7.431,56.25,
1648582761.8708692,7.431,56.0,
1648582762.0713782,7.687,56.75,
1648582762.271876,7.687,56.5,
1648582762.472374,7.687,56.0,
1648582762.6728723,7.687,55.75,
1648582762.8733575,7.687,56.0,
1648582763.0738626,7.687,57.0,
1648582763.2743444,7.573,56.25,
1648582763.4748316,7.573,56.0,
1648582763.675325,7.573,56.0,
1648582763.87582,7.664,56.25,
1648582764.0763054,7.664,56.75,
1648582764.2767909,7.664,55.75,
1648582764.4773133,7.664,56.0,
1648582764.6778142,7.664,55.75,
1648582764.8782992,7.687,57.0,
1648582765.07879,7.687,56.25,
1648582765.27927,7.687,56.25,
1648582765.4797692,7.687,56.0,
1648582765.680258,7.683,56.75,
1648582765.8807466,7.683,56.5,
1648582766.0812519,7.683,56.0,
1648582766.2817554,7.683,56.0,
1648582766.482265,7.683,56.0,
1648582766.6828105,7.783,57.0,
1648582766.8833067,7.783,56.75,
1648582767.0838249,7.783,55.75,
1648582767.284331,7.783,56.0,
1648582767.4848487,7.783,56.5,
1648582767.6853585,7.783,56.75,
1648582767.8857844,7.809,56.25,
1648582768.0861204,7.809,55.75,
1648582768.2864747,7.809,55.75,
1648582768.4867492,7.809,55.75,
1648582768.6870656,7.809,55.75,
1648582768.887412,7.599,56.5,
1648582769.0877464,7.599,56.0,
1648582769.2881458,7.599,56.0,
1648582769.4885361,7.599,56.0,
1648582769.688877,7.657,55.5,
1648582769.8892426,7.657,56.5,
1648582770.0897043,7.657,55.75,
1648582770.290176,7.657,55.75,
1648582770.490679,7.657,55.75,
1648582770.6910129,7.657,57.0,
1648582770.8913388,7.473,56.5,
1648582771.091671,7.473,55.75,
1648582771.2920458,7.473,55.75,
1648582771.4923525,7.473,56.5,
1648582771.6927142,7.729,56.5,
1648582771.8930573,7.729,55.75,
1648582772.0934591,7.729,56.0,
1648582772.2937772,7.729,56.0,
1648582772.4941144,7.729,56.75,
1648582772.6944702,7.729,55.75,
1648582772.8947446,7.729,55.75,
1648582773.0950701,7.729,56.0,
1648582773.2954113,7.729,56.75,
1648582773.4957454,7.729,55.75,
1648582773.6960902,7.729,55.75,
1648582773.8964486,7.729,55.75,
1648582774.096868,7.63,57.0,
1648582774.2973511,7.63,56.5,
1648582774.4978333,7.63,56.0,
1648582774.6983287,7.63,55.75,
1648582774.8988283,7.63,56.75,
1648582775.099334,7.638,56.5,
1648582775.2998145,7.638,56.25,
1648582775.500297,7.638,55.75,
1648582775.7008026,7.638,55.75,
1648582775.9013133,7.638,56.5,
1648582776.101821,7.668,55.75,
1648582776.302319,7.668,55.75,
1648582776.5028043,7.668,56.25,
1648582776.7033029,7.668,56.5,
1648582776.903813,7.649,56.0,
1648582777.1043165,7.649,56.0,
1648582777.3048143,7.649,56.0,
1648582777.5053055,7.649,57.0,
1648582777.7058234,7.649,55.75,
1648582777.9063315,7.657,56.0,
1648582778.1068487,7.657,55.75,
1648582778.3073514,7.657,56.75,
1648582778.5078511,7.657,56.0,
1648582778.7083704,7.657,55.75,
1648582778.9088788,7.538,56.0,
1648582779.1093843,7.538,57.25,
1648582779.3099058,7.538,56.25,
1648582779.510412,7.538,56.0,
1648582779.710916,7.538,55.75,
1648582779.911408,7.451,56.75,
1648582780.111919,7.451,56.75,
1648582780.3124332,7.451,56.25,
1648582780.512939,7.451,56.0,
1648582780.713459,7.451,56.75,
1648582780.9139647,7.977,56.25,
1648582781.1144824,7.977,56.25,
1648582781.3149767,7.977,56.0,
1648582781.5154781,7.977,56.25,
1648582781.7160087,7.977,56.75,
1648582781.9165134,7.657,56.0,
1648582782.1170077,7.657,55.75,
1648582782.317504,7.657,55.75,
1648582782.5179799,7.657,57.25,
1648582782.7184918,7.771,55.75,
1648582782.918979,7.771,55.75,
1648582783.1194913,7.771,55.75,
1648582783.319976,7.771,56.75,
1648582783.5204697,7.771,56.5,
1648582783.7209883,7.722,55.75,
1648582783.9214716,7.722,55.75,
1648582784.1219842,7.722,55.75,
1648582784.3224874,7.722,57.25,
1648582784.522984,7.722,56.0,
1648582784.7236428,7.76,56.0,
1648582784.9240181,7.76,55.75,
1648582785.1245506,7.76,56.75,
1648582785.3250532,7.76,56.25,
1648582785.525502,7.76,56.25,
1648582785.7259374,7.76,56.0,
1648582785.9263823,7.676,56.75,
1648582786.1267064,7.676,56.75,
1648582786.327061,7.676,56.0,
1648582786.5273874,7.676,55.75,
1648582786.7277462,7.699,55.75,
1648582786.9280784,7.699,55.75,
1648582787.1283789,7.699,57.25,
1648582787.328684,7.699,55.75,
1648582787.5290308,7.699,55.75,
1648582787.7293932,7.737,55.75,
1648582787.929733,7.737,56.5,
1648582788.1300704,7.737,56.5,
1648582788.3304148,7.737,56.0,
1648582788.5307555,7.737,55.75,
1648582788.731085,7.771,55.75,
1648582788.9314165,7.771,57.0,
1648582789.131738,7.771,56.0,
1648582789.3346949,7.771,55.75,
1648582789.5351198,7.771,55.75,
1648582789.735438,7.771,56.75,
1648582789.9357924,7.867,56.0,
1648582790.1388025,7.867,56.0,
1648582790.3392606,7.867,56.0,
1648582790.5396092,7.867,56.75,
1648582790.739936,7.878,56.0,
1648582790.9404824,7.878,56.0,
1648582791.1411161,7.878,56.5,
1648582791.3416333,7.878,56.75,
1648582791.5421493,7.878,56.0,
1648582791.7428458,7.878,55.75,
1648582791.9433563,7.737,56.5,
1648582792.1443787,7.737,56.75,
1648582792.3446777,7.737,56.25,
1648582792.544982,7.737,55.75,
1648582792.7453783,7.752,56.25,
1648582792.9456985,7.752,56.75,
1648582793.1460216,7.752,56.5,
1648582793.3463366,7.752,56.25,
1648582793.5467432,7.752,56.0,
1648582793.7471094,7.752,55.75,
1648582793.9474027,7.691,57.25,
1648582794.147743,7.691,56.25,
1648582794.3481154,7.691,55.75,
1648582794.5484815,7.691,56.0,
1648582794.7488039,7.722,57.0,
1648582794.9491527,7.722,56.25,
1648582795.1494808,7.722,56.0,
1648582795.3498604,7.722,55.75,
1648582795.550274,7.722,55.75,
1648582795.7506301,7.664,57.25,
1648582795.9509432,7.664,56.5,
1648582796.1512573,7.664,55.75,
1648582796.3516352,7.664,55.75,
1648582796.551972,7.664,55.75,
1648582796.752303,7.76,56.75,
1648582796.9526594,7.76,56.0,
1648582797.1539898,7.76,56.0,
1648582797.354498,7.76,55.75,
1648582797.555013,7.76,57.0,
1648582797.7555215,7.836,56.0,
1648582797.9559994,7.836,56.0,
1648582798.1564987,7.836,56.25,
1648582798.3569741,7.836,57.0,
1648582798.5574872,7.836,56.25,
1648582798.7579775,7.836,55.75,
1648582798.9584687,7.805,55.75,
1648582799.1589866,7.805,56.25,
1648582799.3594677,7.805,55.5,
1648582799.5599658,7.805,56.5,
1648582799.7604618,7.805,55.75,
1648582799.9609601,7.805,55.75,
1648582800.1614606,7.729,55.75,
1648582800.3619416,7.729,57.0,
1648582800.5624292,7.729,56.0,
1648582800.762917,7.622,56.25,
1648582800.9669526,7.622,56.0,
1648582801.1673796,7.622,56.5,
1648582801.3677287,7.622,56.25,
1648582801.5680614,7.622,56.0,
1648582801.768422,7.817,55.75,
1648582801.9687276,7.817,56.0,
1648582802.1690373,7.817,57.0,
1648582802.3693683,7.817,56.25,
1648582802.5696752,7.817,56.0,
1648582802.7700722,7.764,56.0,
1648582802.9705093,7.764,56.75,
1648582803.1710303,7.764,56.5,
1648582803.3714855,7.764,56.25,
1648582803.571872,7.764,56.0,
1648582803.772314,7.764,55.75,
1648582803.9732177,7.779,56.5,
1648582804.1735795,7.779,56.5,
1648582804.3738897,7.779,56.25,
1648582804.5742443,7.779,56.0,
1648582804.7746415,7.458,56.5,
1648582804.975072,7.458,56.5,
1648582805.1755867,7.458,56.0,
1648582805.3762202,7.458,56.0,
1648582805.576736,7.458,55.75,
1648582805.777243,7.458,56.5,
1648582805.977698,7.458,56.5,
1648582806.1780174,7.687,56.0,
1648582806.3783998,7.687,56.0,
1648582806.5786874,7.687,55.75,
1648582806.7789767,7.607,56.25,
1648582806.9792888,7.607,56.25,
1648582807.1796155,7.607,56.25,
1648582807.380074,7.607,56.0,
1648582807.5805516,7.607,56.25,
1648582807.7810507,7.966,56.5,
1648582807.9815385,7.966,56.0,
1648582808.1820521,7.966,56.0,
1648582808.3825378,7.966,56.25,
1648582808.5830338,7.966,56.75,
1648582808.7835348,7.813,56.25,
1648582808.9840202,7.813,55.75,
1648582809.1845205,7.813,56.0,
1648582809.3850117,7.813,57.0,
1648582809.5854921,7.813,56.25,
1648582809.7860067,7.466,55.75,
1648582809.9864888,7.466,55.75,
1648582810.1869957,7.466,56.0,
1648582810.387482,7.466,56.5,
1648582810.5881178,7.466,56.0,
1648582810.788612,7.466,55.75,
1648582810.9891145,7.668,56.0,
1648582811.1896179,7.668,56.5,
1648582811.39011,7.668,56.0,
1648582811.5908647,7.668,55.75,
1648582811.791365,7.76,55.75,
1648582811.9918501,7.76,56.0,
1648582812.1923618,7.76,56.5,
1648582812.3928816,7.76,56.5,
1648582812.5933692,7.76,55.75,
