time_stamp, total_power, cpu_temp,
1648575149.0943384,5.057,45.084,
1648575149.2946868,5.057,45.084,
1648575149.4950228,5.057,45.084,
1648575149.6953347,5.054,44.546,
1648575149.8956573,5.054,44.008,
1648575150.0959866,5.054,44.546,
1648575150.2962928,5.054,45.084,
1648575150.4966223,5.054,44.008,
1648575150.6969433,5.054,44.546,
1648575150.897259,5.054,44.546,
1648575151.0975802,5.054,44.546,
1648575151.297927,5.054,45.084,
1648575151.4982898,5.054,44.546,
1648575151.698679,5.034,44.546,
1648575151.898991,5.034,44.008,
1648575152.0993383,5.034,45.084,
1648575152.2996144,5.034,45.084,
1648575152.4999197,5.034,45.084,
1648575152.7002244,5.034,45.084,
1648575152.9005623,5.034,44.546,
1648575153.1008906,5.034,44.546,
1648575153.3011947,5.034,44.546,
1648575153.5015283,5.034,44.008,
1648575153.7019,5.034,44.008,
1648575153.9022763,5.034,44.546,
1648575154.1026332,4.996,44.546,
1648575154.3029978,4.996,45.084,
1648575154.5033488,4.996,45.084,
1648575154.7036552,5.05,45.084,
1648575154.9039564,5.05,44.008,
1648575155.1042805,5.05,45.084,
1648575155.3045862,5.05,44.546,
1648575155.504926,5.05,44.546,
1648575155.7052164,5.103,44.546,
1648575155.905513,5.103,45.084,
1648575156.105855,5.103,44.546,
1648575156.3064055,5.103,45.084,
1648575156.5067494,5.084,44.546,
1648575156.7070625,5.084,45.084,
1648575156.9073508,5.084,45.084,
1648575157.1076844,5.084,44.008,
1648575157.3079793,5.084,44.546,
1648575157.5082653,5.084,45.084,
1648575157.7085433,5.042,44.008,
1648575157.908863,5.042,45.084,
1648575158.1091657,5.042,45.084,
1648575158.3093574,5.042,45.084,
1648575158.5096414,5.015,44.546,
1648575158.709943,5.015,44.546,
1648575158.9102561,5.015,45.084,
1648575159.11064,5.015,45.084,
1648575159.3109455,5.015,45.084,
1648575159.5112662,5.065,45.084,
1648575159.7115543,5.065,44.546,
1648575159.9118788,5.065,45.084,
1648575160.1122234,5.065,45.084,
1648575160.3125753,5.065,45.084,
1648575160.5129023,4.97,45.084,
1648575160.7131948,4.97,44.546,
1648575160.913651,4.97,44.546,
1648575161.1139452,4.97,44.546,
1648575161.3142514,4.97,45.084,
1648575161.5145617,4.97,45.084,
1648575161.714896,4.97,45.084,
1648575161.915212,4.97,45.084,
1648575162.1154966,4.97,45.084,
1648575162.3158178,4.97,45.084,
1648575162.516133,4.97,45.084,
1648575162.7164311,5.023,44.546,
1648575162.9168265,5.023,45.084,
